path_id	rank	pmid	year	relevance_grade	classification_reason	low_relevance_causes	detected_signals	title	abstract
Q1_database_algorithm_instability	11	39604807	2026	B	Contains a usable database or algorithm reliability observation.	docking_or_MD_misread_as_empirical_validation;generic_limitation_or_sensitivity_word	docking_only;method_weak;network_pharmacology	An integrated analysis of network pharmacology and GEO database to decode the active component and the underlying mechanism of Yiwei decoction in non-small cell lung cancer.	"Treating non‑small‑cell lung cancer (NSCLC) is challenging and demands therapies with minimal side effects to enhance patient quality of life. Yiwei Decoction (YWD) shows potential for NSCLC treatment,but further research is necessary for full comprehension about active compounds, molecular targets, and mechanisms. Using TCMSP and BATMAN‑TCM, the study identified YWD's active components and targets, and analyzed NSCLC differential genes from the GEO database.NSCLC targets from GeneCard, NCBI, and DisGeNET were combined with differential genes to identify component targets. A PPI network showed overlapping targets, while GO and KEGG analyses assessed relevant pathways. Molecular docking validated the connection between the main compound and core target in the ""active ingredient‑target‑pathway"" network. The study identified 193 targets for 20 active YWD components and 197 NSCLC‑related targets, with 14 overlaps.GO analysis revealed that YWD affects 146 biological processes, including cell proliferation and protein kinase binding. KEGG analysis identified 58 pathways related to inflammation, cell survival, and cancer, clarifying YWD's role in NSCLC treatment. Network analysis and molecular docking indicated that n‑coumaroyltyramine and quercetin effectively bind to CCND1 and EGFR, underscoring their therapeutic contributions. The study suggests that YWD may target CCND1, EGFR, and TP53, impacting HIF‑1, JAK‑STAT, and other stress‑related pathways in NSCLC."
Q1_database_algorithm_instability	12	41800093	2026	D	Does not substantively match the path goal.	network_pharmacology_phrase_not_substantive	context;method_strong;method_weak	Rethinking network analysis in ethnopharmacology: a multi-omics and AI roadmap to overcome conceptual and methodological biases.	"Network analysis (NA) is a widely used computational tool for exploring the complex systems of interactions in ethnopharmacology, aiming to predict potential targets and generate mechanistic hypotheses. However, the predictive validity and biological relevance of its outputs are constrained by a pervasive methodological bottleneck: the recurrent identification of a narrow set of molecules-such as quercetin-across disparate natural products and diseases. Through a systematic analysis of 1,038 network-based studies, we establish ""homogeneity"" as a coherent, multi-level pattern, from ""Flavonoid Centrality"" to a ""Hub-Target Core"" and restricted ""Canonical Pathways,"" transcending specific remedies or diseases. We conceptualize this as a self-reinforcing ""convergent discovery pipeline,"" in which initial database biases are amplified by context-insensitive analytical approaches. Empirical evidence shows that integrating contextual experimental or multi-omics data mitigates homogeneity. To break this cycle and align network analysis more closely with pharmacological best practices, we propose an integrated framework that shifts from database dependency to empirically driven data acquisition, leverages bias-aware artificial intelligence for curation and prioritization, and advances dynamic, context-specific network modeling. This framework provides a clear roadmap to disrupt methodological inertia and steer network-based research in ethnopharmacology toward a more robust, diverse, and pharmacologically and clinically relevant future."
Q1_database_algorithm_instability	13	41657773	2025	D	Does not substantively match the path goal.	network_pharmacology_phrase_not_substantive;generic_in_vivo_in_vitro_or_validation_without_target_test;generic_limitation_or_sensitivity_word	context;generic_experiment;method_weak	GRAYU: graph-based database integrating Ayurvedic formulations, medicinal plants, phytochemicals and diseases.	INTRODUCTION: The translation of India's extensive traditional knowledge on indigenous medicinal plants into modern therapeutic solutions is contingent upon a systematic framework. While traditional Indian medicine offers a rich source of therapeutic leads, this knowledge is often not structured for modern computational analysis, creating a barrier to systematic drug discovery. METHODS: To this end, we present GRAYU, a curated and comprehensive online database that integrates data across multiple categories, connecting 1,039 traditional formulations to 12,743 indigenous plants, 129,542 phytochemicals, and 13,480 indicated diseases. RESULTS: GRAYU provides insights into 1,370,257 plant-phytochemical, 116,531 plant-disease, 2,389 plant-formulation, and 4,087 formulation-disease associations. We show potential applications on phytochemical analogs, sustainable plant substitution, and disease-network analysis, highlighting the potential of integrative graphs to decode shared molecular signatures and therapeutic networks across traditional Ayurvedic formulations. DISCUSSION: GRAYU represents a user-friendly resource for researchers to investigate complex bio-associations and formulate novel therapeutic hypotheses, with insights from traditional Indian medicine. GRAYU organises reported associations and computational relationships and can hint at mechanistic causality or biological activity; however, all outputs require contextual interpretation and further experimental validation. The database is available at https://caps.ncbs.res.in/GRAYU/.
Q1_database_algorithm_instability	14	41546862	2026	C	Uses the field terminology but does not directly compare data or algorithms.	generic_in_vivo_in_vitro_or_validation_without_target_test;docking_or_MD_misread_as_empirical_validation;generic_limitation_or_sensitivity_word	docking_only;generic_experiment;network_pharmacology	Elucidating the molecular mechanism of Bazhen decoction in the treatment of liver cancer: an integrated approach using network pharmacology, cancer databases, molecular docking, and experimental validation.	OBJECTIVES: To investigate the Bazhen decoction (BZD) mechanism in the treatment of liver cancer (LC). METHODS: Integrative approach combining network pharmacology, HPLC, molecular docking, public cancer databases, and MTT colorimetric assay to elucidate the pharmacological mechanisms of BZD against LC. KEY FINDINGS: We identified 647 common targets between BZD and LC, with PPI analysis revealing SRC, PIK3CA, AKT1, HSP90AA1, and STAT3 as core targets. KEGG pathway analysis further highlighted PI3K-AKT, MAPK, HIF-1, and Rap1 signaling pathways as critical mechanisms mediating BZD's therapeutic effects. Notably, validation using cancer databases showed that many core targets exhibit differential messenger RNA (mRNA) and protein expression between LC and normal tissues, with their expression levels significantly associated with the overall survival of LC patients. Molecular docking analysis revealed strong binding affinities between the majority of core compounds and their corresponding core targets. HPLC analysis was performed using neochlorogenic acid, chlorogenic acid, cryptochlorogenic acid, ferulic acid, and senkyunolide I as reference standards. MTT assays confirmed that BZD significantly inhibited the proliferation of HepG2 and Huh7 cells in a time- and dose-dependent manner. CONCLUSIONS: BZD exerts anti-LC effects through multi-target regulation, particularly involving AKT1, PIK3CA, SRC, and HSP90AA1, as well as suppression of the PI3K-AKT signaling pathway. These findings provide a mechanistic basis for its potential clinical application in LC therapy and warrant further in vivo investigation.
Q1_database_algorithm_instability	15	41346143	2026	B	Contains a usable database or algorithm reliability observation.	generic_in_vivo_in_vitro_or_validation_without_target_test;generic_limitation_or_sensitivity_word	generic_experiment;method_weak;network_pharmacology	Beyond the Database: Integration of Network Pharmacology and UHPLC-QTOF-MS/MS to Reveal the Neuroprotective Potential of Bai Mi Decoction in Stroke Therapy.	"Network pharmacology is instrumental in understanding how TCM works by targeting specific pathways. This study examines different mechanisms using three network pharmacology approaches, focusing on the TCM ""Bai Mi Decoction"" (BMD). The neuroprotective effects of BMD were evaluated in a middle cerebral artery occlusion-reperfusion (MCAO/R) rat model. The composition of BMD extract (BMDE) and its components in brain (BMDB) were analyzed using UHPLC-QTOF-MS/MS, alongside documented constituents from the database (BMDD). A network pharmacological analysis was conducted to explore the similarities and differences in BMD's neuroprotective mechanisms. BMD showed a strong neuroprotective effect in MCAO/R rats, as indicated by lower neurological deficit scores, smaller cerebellar infarct sizes, and improved histopathological changes. Analysis identified 45, 11, and 22 components in BMDE, BMDB, and BMDD, respectively, with 29, 26, and 23 potential therapeutic targets. However, most database-listed compounds were not found in actual samples. Functional enrichment and pathway network analysis showed that BMDE and BMDB shared the most targets. MAPK1 was the only common target across all groups, targeted by crocetin, the sole shared compound. BMD proved highly effective in MCAO/R rats, with compounds found in BMD extracts or in vivo better reflecting the actual pharmacological mechanisms than database-derived ones."
Q1_database_algorithm_instability	16	41031498	2026	B	Contains a usable database or algorithm reliability observation.	generic_in_vivo_in_vitro_or_validation_without_target_test;docking_or_MD_misread_as_empirical_validation;generic_limitation_or_sensitivity_word	context;docking_only;generic_experiment;method_weak;network_pharmacology	Mechanistic Insights into Shenfu Injection for COVID-19-Induced ARDS: A Combined Analysis of GEO Database, Network Pharmacology, and Molecular Docking.	INTRODUCTION: Acute respiratory distress syndrome (ARDS) is a severe and life-threatening complication of COVID-19, for which no specific antiviral treatment currently exists. Shenfu Injection (SFI), a traditional Chinese medicine formulation, has shown clinical promise in improving respiratory function and reducing mortality in ARDS patients. However, its underlying molecular mechanisms remain poorly understood. METHODS: A combined network pharmacology and bioinformatics approach was used to elucidate the potential mechanisms of SFI against COVID-19-induced ARDS. SFI-related targets were identified through multiple public databases, followed by Gene Ontology (GO) and KEGG pathway enrichment analyses. Gene expression data from GEO datasets (GSE171110 and GSE273149) were used to identify differentially expressed genes in COVID-19-induced ARDS, which were then intersected with SFI targets. Molecular docking was performed to evaluate the binding affinities between major active compounds in SFI and core viral proteins, including 3CLpro, RdRp, and ACE2. RESULTS: A total of 398 SFI-associated targets were identified, with key targets including SRC, MAPK1, MAPK3, PIK3R1, and STAT3. Active compounds such as Gomisin B, Deoxyharringtonine, Ginsenoside-Rh4_qt, Suchilactone, and Celabenzine were highlighted. Enrichment analyses identified 2,883 GO terms and 219 KEGG pathways (p < 0.05), primarily involving the PI3K-Akt, MAPK, TNF, NF-κB, and apoptosis signaling pathways. GEO data analysis confirmed the involvement of these pathways in COVID-19-induced ARDS. Molecular docking showed strong binding affinities, particularly between Ginsenoside-Rh4_qt and 3CLpro/ACE2, and Celabenzine with RdRp. DISCUSSION: The findings suggest that SFI exerts therapeutic effects through modulation of key inflammatory and immune pathways and by direct interaction with SARS-CoV-2 viral proteins. This multi-target mechanism aligns with the pharmacological characteristics of traditional Chinese medicine. However, further experimental validation is required to confirm these computational predictions and assess clinical relevance. CONCLUSION: This study provides mechanistic insights into how SFI may alleviate COVID-19-induced ARDS via modulation of critical signaling pathways and interaction with viral targets, offering a theoretical foundation for its clinical application in the management of severe COVID-19 cases.
Q1_database_algorithm_instability	17	41355494	2025	C	Uses the field terminology but does not directly compare data or algorithms.	generic_limitation_or_sensitivity_word	network_pharmacology	Optimisation of wheatgrass extraction using composite weighting-response surface methodology with phytochemical profiling and network pharmacology-based target prediction.	Wheatgrass is not only rich in nutrients but also highly medicinal. In this study, ethanol - assisted ultrasonic extraction technology was used to prepare wheatgrass extracts. The composite weighting method and response surface design were innovatively applied to comprehensively evaluate the extraction process based on total phenolic content, total flavonoid content and DPPH•scavenging rate, and A549 cell growth inhibition rate. Results showed the optimal extraction condition was the ethanol volume fraction 39.56%, liquid-to-solid ratio 40.11 mL/g, and time 42.21 min, with a comprehensive scoring of 64.04%. The 20 bioactive compounds in the optimal extract that met the criteria were selected for further network pharmacological analysis. The analysis suggested that wheatgrass extract exerts its antioxidant and anti-non-small cell lung cancer (NSCLC) activities primarily through the phosphatidylinositol 3-kinase (PI3K)/AKT signalling and epidermal growth factor receptor (EGFR) tyrosine kinase inhibitor resistance pathways.
Q1_database_algorithm_instability	18	41323824	2025	B	Contains a usable database or algorithm reliability observation.	generic_limitation_or_sensitivity_word	context;method_weak;network_pharmacology	Food-Herb Dual-Function in Astragali Radix-Poria-Rheum: Network Pharmacology and Database Mining for Diabetic Kidney Disease Mechanisms Exploration.	The growing demand for functional foods derived from medicinal-edible homologous resources offers a promising strategy to address the chronic metabolic dysregulation underlying diabetic kidney disease (DKD), particularly in patients requiring long-term pharmacological interventions. DKD, a metabolic disorder-driven complication of diabetes, is characterized by chronic hyperglycemia, insulin resistance (IR), and systemic metabolic dysregulation, necessitating novel dietary approaches to complement conventional therapies. To systematically explore the therapeutic potential of medicinal-edible homologous herbs in DKD management, this study retrieved clinical literature from the China National Knowledge Infrastructure (CNKI) database, focusing on traditional Chinese medicines (CHMs) with dual dietary and therapeutic functions. By integrating data mining techniques (frequency analysis, attribute-flavor analysis, herb-pair co-occurrence networks, and cluster analysis) with expert clinical consensus, we prioritized the identification of core medicinal-edible homologous combinations that align with DKD's metabolic pathology. This multi-dimensional approach revealed Huangqi (Astragali Radix), Fuling (Poria), and Dahuang (Rhei Radix et Rhizoma) (Ast-Por-Rhe) as the most predictive herb combination, highlighting their synergistic role as functional food-derived agents in mitigating DKD progression. Network pharmacology revealed that Ast-Por-Rhe's bioactive components (e.g., isorhamnetin, 7-O-methyleriodictyol) act as dual-purpose nutrients and metabolic regulators, synergistically targeting 38 DKD-associated genes. Functional enrichment analysis demonstrated Ast-Por-Rhe's capacity to restore metabolic homeostasis by alleviating IR through dephosphorylation modulation, while rectifying PI3K-Akt signaling. In a streptozotocin (STZ)-induced DKD rat model, Ast-Por-Rhe supplementation, as a functional food intervention, significantly mitigated renal metabolic dysfunction, evidenced by enhanced IRS1/PI3K/Akt activity, reduced lipid peroxidation, and improved renal fibrosis. These findings position Ast-Por-Rhe as a paradigm of medicinal-edible homologous functional foods that counteract DKD progression through multi-component synergy, specifically targeting IR-driven metabolic perturbations. This study provides a translational roadmap for developing evidence-based dietary strategies using bioactive food components, advancing the application of medicinal-edible resources in metabolic disorder management.
Q1_database_algorithm_instability	19	41074253	2025	B	Contains a usable database or algorithm reliability observation.	generic_in_vivo_in_vitro_or_validation_without_target_test;generic_limitation_or_sensitivity_word	generic_experiment;method_weak;network_pharmacology	Rapid Discovery of Guaiane-Type Sesquiterpenoids with Rare Ring Skeletons from Daphne aurantiaca using Molecular Networking Together with MS-DIAL and Self-Built Database.	Under the guidance of the approach that integrates molecular networking, MS-DIAL and self-built database, 11 undescribed guaiane-type sesquiterpenoids (1-11) along with four known analogs (12-15) were targeted and isolated from Daphne aurantiaca. Among these, dapurant A-B (1-2) were unusual guaiane-type sesquiterpenoid dimers consisting of two guaiane-type sesquiterpenoids with different ring skeletons, and dapurant C-D (3-4) represented rare chlorinated guaiacane-type sesquiterpenoids. Their chemical structures and configurations were established via NMR spectroscopy analysis, computer-assisted structure elucidation methods, density functional theory (DFT) NMR calculations with suitable analysis methods (custom DP4+ analysis, CP3 analysis, MAEΔΔδ), DU8+, electron-capture detector, detection (EC)D calculations, Rh2(OCOCF3)4-induced ECD analysis along with semisynthesis method. The network pharmacology analysis prompted us to explore the cholinesterase inhibitory activity and anti-Aβ aggregation activity of the isolates in vitro and in silico. The bioactivity evaluation results highlighted the prospects of 1, 13, and 14 as novel categories of neurological agents.
Q1_database_algorithm_instability	20	41132654	2025	B	Contains a usable database or algorithm reliability observation.	generic_limitation_or_sensitivity_word	method_weak;network_pharmacology	Safety profile of complement C5 inhibitors and FcRn inhibitors in the treatment of myasthenia gravis: analysis of the FAERS database and disease-gene interaction network.	"OBJECTIVE: To integrate pharmacovigilance and network pharmacology methods for a comprehensive analysis of the potential adverse reactions of complement C5 inhibitors (eculizumab, ravulizumab, zilucoplan) and neonatal Fc receptor (FcRn) inhibitors (efgartigimod, rozanolixizumab), and to explore their toxicity mechanisms, thereby providing a reference for rapidly understanding the safety of these two novel classes of biologics in the treatment of myasthenia gravis (MG). METHODS: We extracted adverse event (AE) reports for these five drugs from the FDA Adverse Event Reporting System (FAERS) database, limited to the period since their FDA approval for the treatment of MG. Reports were further restricted to those where the drug was listed as the primary suspect (PS) and the indication (INDI) was ""MG"". Signal detection was performed using the Reporting Odds Ratio (ROR) method, the UK Medicines and Healthcare products Regulatory Agency (MHRA) method, and the Bayesian Confidence Propagation Neural Network (BCPNN) method. Additionally, network pharmacology was employed to analyze the toxicity mechanisms of the system organ categories (SOCs) specifically associated with complement C5 inhibitors and FcRn inhibitors. RESULTS: Signal detection of AE reports associated with these five drugs revealed previously unlabeled positive signals, including: eculizumab (gastric cancer, embolic stroke), ravulizumab (psoriatic arthropathy, hypoacusis, peripheral vascular disorders), zilucoplan (weight increased, weight decreased), efgartigimod (metastases to liver, hepatic failure, nephrolithiasis, dysuria, Prostatitis, prostate cancer, Angina pectoris, congestive cardiac failure) and rozanolixizumab (vomiting, dyspepsia). However, the gastric cancer, liver metastasis and prostate cancer were reported within the first 30 days, causal associations cannot be established based on the data presented. Potential toxicity analysis was conducted on noteworthy SOCs for complement C5 inhibitors and FcRn inhibitors, revealing key targets and pathways. CONCLUSION: This study elucidated the safety profiles of complement C5 inhibitors and FcRn inhibitors in clinical practice through pharmacovigilance analysis, confirming known adverse reactions and identifying several previously unreported ones. Furthermore, network pharmacology analysis revealed potential mechanisms underlying these adverse reactions. These findings provide valuable insights for monitoring and managing risks during treatment with two novel classes of biologics."
Q1_database_algorithm_instability	21	39730024	2025	C	Uses the field terminology but does not directly compare data or algorithms.	generic_in_vivo_in_vitro_or_validation_without_target_test;generic_limitation_or_sensitivity_word	context;generic_experiment;network_pharmacology	Evaluating current status of network pharmacology for herbal medicine focusing on identifying mechanisms and therapeutic effects.	INTRODUCTION: Network pharmacology has gained significant traction as a tool for identifying the mechanisms and therapeutic effects of herbal medicines. However, despite the usefulness of these approaches, their diversity underscores the critical need for a systematic evaluation to ensure consistency and reliability. OBJECTIVES: We aimed to evaluate the network pharmacological analyses, focusing on identifying the mechanisms and therapeutic effects of herbal medicines. METHODS: We employed a comprehensive approach involving systematic data retrieval, network construction, and analysis. Herbal compounds and their targets were meticulously extracted from five distinct network pharmacology databases to ensure extensive coverage and high data reliability. Advanced network-based methods were used to identify key herbal targets and predict therapeutic effects, thereby enriching the depth and breadth of the analysis. Experimental validation was performed on prostate cancer models to substantiate the computational predictions. RESULTS: The results of the recapitulating task for known herbal ingredient targets revealed distinct patterns in performance and coverage based on network construction and aggregation methods. We performed the same analysis to identify herbal targets and found that network centrality, path counts, and downweighted path counts had their own pros and cons. By comparing network-based methods, we found that considering the impact on the multiscale interactome yielded the highest accuracy in discriminating known therapeutic effects. Using optimal conditions, we successfully identified new indications for herbal medicines and validated these findings through follow-up in vitro and in vivo experiments. CONCLUSION: This study presents the first comprehensive and critical evaluation of the current network pharmacology analyses in the field of herbal medicine and provides valuable guidance for continued advances in the elucidation of the mechanisms and therapeutic effects.
